filename,method,coin_detected,coin_in_corner,area_pixels,area_cm2,perimeter_cm,width_cm,height_cm,pixels_per_cm,ratio,percentage
burn_0051_rotation_90.jpg,binary_hsv,True,True,29027,11.61,179.33,7.36,5.6,50.0,3.7,369.56
burn_0051_brightness_increase.jpg,binary_hsv,True,True,165140,66.06,154.36,10.08,10.24,50.0,21.03,2102.76
burn_0051_brightness_decrease.jpg,binary_hsv,True,True,27957,11.18,192.02,4.8,7.36,50.0,3.56,355.87
burn_0080_horizontal_flip.jpg,binary_hsv,True,True,28890,59.69,209.26,23.27,12.36,22.0,19.0,1899.99
burn_0080_vertical_flip.jpg,binary_hsv,True,True,28985,59.89,225.74,23.27,12.36,22.0,19.06,1906.36
burn_0080_rotation_90.jpg,binary_hsv,True,True,28858,59.62,312.06,12.36,23.27,22.0,18.98,1897.76
burn_0080_brightness_increase.jpg,binary_hsv,True,True,46244,91.35,318.28,22.76,13.16,22.5,29.08,2907.76
burn_0080_brightness_decrease.jpg,binary_hsv,True,True,29062,62.87,214.87,23.81,12.65,21.5,20.01,2001.21
burn_0002_horizontal_flip.jpg,binary_hsv,True,True,117612,85.91,96.58,7.14,13.84,37.0,27.35,2734.6
burn_0002_vertical_flip.jpg,binary_hsv,True,True,117556,85.87,111.58,7.14,13.84,37.0,27.33,2733.33
burn_0002_rotation_90.jpg,binary_hsv,True,True,117720,85.99,89.45,13.84,7.14,37.0,27.37,2737.15
burn_0002_brightness_increase.jpg,binary_hsv,True,True,120132,87.75,87.42,7.35,13.84,37.0,27.93,2793.17
burn_0002_brightness_decrease.jpg,binary_hsv,True,True,117935,86.15,129.56,7.14,13.84,37.0,27.42,2742.24
burn_0032_horizontal_flip.jpg,binary_hsv,True,True,106498,44.36,119.71,8.82,9.47,49.0,14.12,1412.02
burn_0032_vertical_flip.jpg,binary_hsv,True,True,106560,44.38,121.98,8.82,9.47,49.0,14.13,1412.66
burn_0032_rotation_90.jpg,binary_hsv,True,True,106559,43.49,112.27,9.37,8.73,49.5,13.84,1384.33
burn_0032_brightness_increase.jpg,binary_hsv,True,True,107653,43.94,122.99,8.73,9.37,49.5,13.99,1398.65
burn_0032_brightness_decrease.jpg,binary_hsv,True,True,106115,44.2,123.11,8.82,9.47,49.0,14.07,1406.93
burn_0137_horizontal_flip.jpg,binary_hsv,True,True,35267,72.87,144.1,11.27,9.82,22.0,23.2,2319.52
burn_0137_vertical_flip.jpg,binary_hsv,True,True,35284,72.9,160.72,11.27,9.82,22.0,23.2,2320.48
burn_0137_rotation_90.jpg,binary_hsv,True,True,35108,72.54,160.43,9.82,11.27,22.0,23.09,2309.02
burn_0137_brightness_increase.jpg,binary_hsv,True,True,74543,147.25,295.86,15.87,22.76,22.5,46.87,4687.11
burn_0137_brightness_decrease.jpg,binary_hsv,True,True,35003,75.72,160.47,11.53,10.05,21.5,24.1,2410.24
burn_0055_horizontal_flip.jpg,binary_hsv,True,True,78478,30.77,105.75,8.24,8.08,50.5,9.79,979.44
burn_0055_vertical_flip.jpg,binary_hsv,True,True,78454,30.76,110.33,8.24,8.08,50.5,9.79,979.12
burn_0055_rotation_90.jpg,binary_hsv,True,True,78422,30.75,110.6,8.08,8.16,50.5,9.79,978.8
burn_0055_brightness_increase.jpg,binary_hsv,True,False,124904,1249.04,760.36,51.2,46.4,10.0,397.58,39758.18
burn_0055_brightness_decrease.jpg,binary_hsv,True,True,80446,31.54,101.05,8.24,8.08,50.5,10.04,1003.95
burn_0065_horizontal_flip.jpg,binary_hsv,True,True,170257,66.76,76.55,10.14,9.19,50.5,21.25,2125.04
burn_0065_vertical_flip.jpg,binary_hsv,True,True,170253,66.76,78.08,10.14,9.19,50.5,21.25,2125.04
burn_0065_rotation_90.jpg,binary_hsv,True,True,170249,66.76,81.53,9.19,10.14,50.5,21.25,2125.04
burn_0065_brightness_increase.jpg,binary_hsv,True,True,181972,69.96,90.2,10.04,9.1,51.0,22.27,2226.9
burn_0065_brightness_decrease.jpg,binary_hsv,True,True,165570,64.92,81.82,10.14,9.19,50.5,20.66,2066.47
burn_0111_horizontal_flip.jpg,binary_hsv,True,True,147053,61.25,168.95,9.96,10.29,49.0,19.5,1949.65
burn_0111_vertical_flip.jpg,binary_hsv,True,True,147070,61.25,172.91,9.96,10.29,49.0,19.5,1949.65
burn_0111_rotation_90.jpg,binary_hsv,True,True,146875,61.17,154.81,10.29,9.96,49.0,19.47,1947.1
burn_0111_brightness_increase.jpg,binary_hsv,True,True,148952,60.79,171.85,9.86,10.18,49.5,19.35,1935.01
burn_0111_brightness_decrease.jpg,binary_hsv,True,True,147345,61.37,163.48,9.96,10.29,49.0,19.53,1953.47
burn_0094_horizontal_flip.jpg,binary_hsv,True,True,189408,74.27,91.85,9.37,10.14,50.5,23.64,2364.09
burn_0094_vertical_flip.jpg,binary_hsv,True,True,189643,74.36,96.64,9.5,10.14,50.5,23.67,2366.95
burn_0094_rotation_90.jpg,binary_hsv,True,True,189737,74.4,86.88,10.14,9.45,50.5,23.68,2368.23
burn_0094_brightness_increase.jpg,binary_hsv,True,True,190575,73.27,87.1,9.41,10.04,51.0,23.32,2332.26
burn_0094_brightness_decrease.jpg,binary_hsv,True,True,189217,74.2,87.77,9.5,10.14,50.5,23.62,2361.86
burn_0008_brightness_decrease.jpg,binary_hsv,True,True,208693,2576.46,419.67,56.89,56.89,9.0,820.11,82011.27
burn_0118_horizontal_flip.jpg,binary_hsv,True,True,37442,14.68,45.35,2.75,7.29,50.5,4.67,467.28
