filename,method,coin_detected,coin_in_corner,area_pixels,area_cm2,perimeter_cm,width_cm,height_cm,pixels_per_cm,ratio,percentage
burn_0053_horizontal_flip.jpg,opening,True,True,242394,77.29,57.38,9.14,9.14,56.0,24.6,2460.22
burn_0053_vertical_flip.jpg,opening,True,True,242380,77.29,56.98,9.14,9.14,56.0,24.6,2460.22
burn_0053_rotation_90.jpg,opening,True,True,242388,77.29,57.92,9.14,9.14,56.0,24.6,2460.22
burn_0053_brightness_increase.jpg,opening,True,True,243433,64.36,51.73,8.33,8.33,61.5,20.49,2048.64
burn_0053_brightness_decrease.jpg,opening,True,True,242245,77.25,55.02,9.14,9.14,56.0,24.59,2458.94
burn_0051_horizontal_flip.jpg,opening,True,True,4303,1.72,17.43,1.44,2.08,50.0,0.55,54.75
burn_0051_vertical_flip.jpg,opening,True,True,4290,1.72,16.67,1.44,2.08,50.0,0.55,54.75
burn_0051_rotation_90.jpg,opening,True,True,4286,1.71,18.3,2.08,1.44,50.0,0.54,54.43
burn_0051_brightness_increase.jpg,opening,True,True,157306,62.92,115.18,9.92,9.44,50.0,20.03,2002.81
burn_0051_brightness_decrease.jpg,opening,True,True,4177,1.67,17.56,1.44,2.08,50.0,0.53,53.16
burn_0080_horizontal_flip.jpg,opening,True,True,21013,43.42,55.08,5.09,6.91,22.0,13.82,1382.1
burn_0080_vertical_flip.jpg,opening,True,True,21044,43.48,54.37,5.09,6.91,22.0,13.84,1384.01
burn_0080_rotation_90.jpg,opening,True,True,20865,43.11,55.84,6.91,5.09,22.0,13.72,1372.23
burn_0080_brightness_increase.jpg,opening,True,True,41490,81.96,154.47,18.13,10.31,22.5,26.09,2608.87
burn_0080_brightness_decrease.jpg,opening,True,True,20825,45.05,54.97,5.21,7.07,21.5,14.34,1433.99
burn_0002_horizontal_flip.jpg,opening,True,True,114009,83.28,118.05,7.14,13.84,37.0,26.51,2650.88
burn_0002_vertical_flip.jpg,opening,True,True,113814,83.14,117.39,7.14,13.84,37.0,26.46,2646.43
burn_0002_rotation_90.jpg,opening,True,True,113756,83.09,113.76,13.84,7.14,37.0,26.45,2644.84
burn_0002_brightness_increase.jpg,opening,True,True,117050,85.5,109.47,7.16,13.84,37.0,27.22,2721.55
burn_0002_brightness_decrease.jpg,opening,True,True,113485,82.9,101.42,7.14,13.84,37.0,26.39,2638.79
burn_0032_horizontal_flip.jpg,opening,True,True,105943,44.12,122.8,8.82,9.47,49.0,14.04,1404.38
burn_0032_vertical_flip.jpg,opening,True,True,105924,44.12,122.58,8.82,9.47,49.0,14.04,1404.38
burn_0032_rotation_90.jpg,opening,True,True,105957,43.24,112.32,9.37,8.73,49.5,13.76,1376.37
burn_0032_brightness_increase.jpg,opening,True,True,106879,43.62,123.36,8.73,9.37,49.5,13.88,1388.47
burn_0032_brightness_decrease.jpg,opening,True,True,105384,43.89,125.53,8.82,9.47,49.0,13.97,1397.06
burn_0137_horizontal_flip.jpg,opening,True,True,29543,61.04,121.19,11.27,9.18,22.0,19.43,1942.96
burn_0137_vertical_flip.jpg,opening,True,True,29736,61.44,109.27,11.27,9.18,22.0,19.56,1955.7
burn_0137_rotation_90.jpg,opening,True,True,29566,61.09,108.04,9.32,11.27,22.0,19.45,1944.56
burn_0137_brightness_increase.jpg,opening,True,True,66632,131.62,151.47,15.51,13.51,22.5,41.9,4189.59
burn_0137_brightness_decrease.jpg,opening,True,True,29254,63.29,105.23,11.53,9.4,21.5,20.15,2014.58
burn_0055_horizontal_flip.jpg,opening,True,True,74415,29.18,98.66,7.92,8.08,50.5,9.29,928.83
burn_0055_vertical_flip.jpg,opening,True,True,74393,29.17,103.79,7.92,8.08,50.5,9.29,928.51
burn_0055_rotation_90.jpg,opening,True,True,74459,29.2,105.49,8.08,7.92,50.5,9.29,929.46
burn_0055_brightness_increase.jpg,opening,True,False,115627,1156.27,770.29,51.2,46.4,10.0,368.05,36805.22
burn_0055_brightness_decrease.jpg,opening,True,True,74114,29.06,110.29,7.92,8.08,50.5,9.25,925.01
burn_0065_horizontal_flip.jpg,opening,True,True,169481,66.46,78.74,10.14,9.19,50.5,21.15,2115.49
burn_0065_vertical_flip.jpg,opening,True,True,169484,66.46,80.2,10.14,9.19,50.5,21.15,2115.49
burn_0065_rotation_90.jpg,opening,True,True,169449,66.44,83.33,9.19,10.14,50.5,21.15,2114.85
burn_0065_brightness_increase.jpg,opening,True,True,180152,69.26,79.19,10.04,9.1,51.0,22.05,2204.61
burn_0065_brightness_decrease.jpg,opening,True,True,163738,64.2,81.62,10.14,9.19,50.5,20.44,2043.55
burn_0111_horizontal_flip.jpg,opening,True,True,143133,59.61,152.47,9.96,10.29,49.0,18.97,1897.45
burn_0111_vertical_flip.jpg,opening,True,True,143084,59.59,159.55,9.96,10.29,49.0,18.97,1896.81
burn_0111_rotation_90.jpg,opening,True,True,143030,59.57,155.44,10.29,9.96,49.0,18.96,1896.17
burn_0111_brightness_increase.jpg,opening,True,True,144674,59.04,159.88,9.86,10.18,49.5,18.79,1879.3
burn_0111_brightness_decrease.jpg,opening,True,True,142529,59.36,167.43,9.96,10.29,49.0,18.89,1889.49
burn_0094_horizontal_flip.jpg,opening,True,True,187947,73.7,80.92,9.5,10.14,50.5,23.46,2345.94
burn_0094_vertical_flip.jpg,opening,True,True,187890,73.68,77.51,9.37,10.14,50.5,23.45,2345.31
burn_0094_rotation_90.jpg,opening,True,True,187891,73.68,83.61,10.14,9.35,50.5,23.45,2345.31
burn_0094_brightness_increase.jpg,opening,True,True,188506,72.47,76.54,9.25,10.04,51.0,23.07,2306.79
